bounding_box,class_probability,classification_label,display,group_label,scores,scores_sequence,PARAMS,Probabilities_Updated,Map_Name_Updated,updated_lineitem_params,lineitem_number_Updated,fileId,PageNumber,Value_Canvas_Region_X,Value_Canvas_Region_Y,Value_Canvas_Region_Width,Value_Canvas_Region_Height,Map_Result_Text,lineitem_original,File_Name,Map_Name,Map_Name_Predicted,Map_Name_Original
"[250, 283, 110, 20, '740-7120']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,250,283,110,20,740-7120,,1900001476_2018_CA03.pdf,,No class,No class
"[181, 284, 56, 19, '1416)']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,181,284,56,19,1416),,1900001476_2018_CA03.pdf,,No class,No class
"[137, 286, 33, 16, 'Tel']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,137,286,33,16,Tel,,1900001476_2018_CA03.pdf,,No class,No class
"[1882, 291, 152, 32, '02/14/18']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1882,291,152,32,02/14/18,,1900001476_2018_CA03.pdf,,No class,No class
"[1626, 301, 101, 23, 'Invoice']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1626,301,101,23,Invoice,,1900001476_2018_CA03.pdf,,No class,No class
"[1741, 301, 66, 22, 'Data']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1741,301,66,22,Data,,1900001476_2018_CA03.pdf,,No class,No class
"[187, 313, 57, 20, '(416)']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,187,313,57,20,(416),,1900001476_2018_CA03.pdf,,No class,No class
"[256, 313, 110, 18, '748-9682']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,256,313,110,18,748-9682,,1900001476_2018_CA03.pdf,,No class,No class
"[138, 315, 37, 17, 'Fax']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,138,315,37,17,Fax,,1900001476_2018_CA03.pdf,,No class,No class
"[2177, 336, 73, 40, 'Page']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,2177,336,73,40,Page,,1900001476_2018_CA03.pdf,,No class,No class
"[1882, 337, 207, 30, '01177849001']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1882,337,207,30,01177849001,,1900001476_2018_CA03.pdf,,No class,No class
"[2265, 338, 11, 28, '1']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,2265,338,11,28,1,,1900001476_2018_CA03.pdf,,No class,No class
"[1625, 344, 80, 24, 'Order']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1625,344,80,24,Order,,1900001476_2018_CA03.pdf,,No class,No class
"[1719, 344, 38, 23, 'No']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1719,344,38,23,No,,1900001476_2018_CA03.pdf,,No class,No class
"[195, 346, 162, 18, '^Rl30320070']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,195,346,162,18,^Rl30320070,,1900001476_2018_CA03.pdf,,No class,No class
"[138, 347, 46, 18, 'GST']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,138,347,46,18,GST,,1900001476_2018_CA03.pdf,,No class,No class
"[1753, 420, 175, 33, '""STTizzard']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1753,420,175,33,"""STTizzard",,1900001476_2018_CA03.pdf,,No class,No class
"[1948, 420, 23, 4, '~']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1948,420,23,4,~,,1900001476_2018_CA03.pdf,,No class,No class
"[498, 426, 131, 34, '~C03224']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,498,426,131,34,~C03224,,1900001476_2018_CA03.pdf,,No class,No class
"[1426, 430, 175, 29, 'Salesperson']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1426,430,175,29,Salesperson,,1900001476_2018_CA03.pdf,,No class,No class
"[335, 435, 113, 23, 'Number']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,335,435,113,23,Number,,1900001476_2018_CA03.pdf,,No class,No class
"[181, 437, 140, 23, 'Customs?']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,181,437,140,23,Customs?,,1900001476_2018_CA03.pdf,,No class,No class
"[1813, 465, 221, 40, 'Milosavljevic']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1813,465,221,40,Milosavljevic,,1900001476_2018_CA03.pdf,,No class,No class
"[1761, 468, 37, 28, 'A.']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1761,468,37,28,A.,,1900001476_2018_CA03.pdf,,No class,No class
"[504, 473, 100, 29, 'E5522']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,504,473,100,29,E5522,,1900001476_2018_CA03.pdf,,No class,No class
"[1426, 474, 75, 23, 'Sales']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1426,474,75,23,Sales,,1900001476_2018_CA03.pdf,,No class,No class
"[1515, 474, 66, 22, 'Asst']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1515,474,66,22,Asst,,1900001476_2018_CA03.pdf,,No class,No class
"[335, 478, 99, 23, 'Order#']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,335,478,99,23,Order#,,1900001476_2018_CA03.pdf,,No class,No class
"[181, 480, 140, 23, 'Customer']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,181,480,140,23,Customer,,1900001476_2018_CA03.pdf,,No class,No class
"[1885, 510, 83, 39, 'Days']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1885,510,83,39,Days,,1900001476_2018_CA03.pdf,,No class,No class
"[1760, 511, 62, 28, 'Net']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1760,511,62,28,Net,,1900001476_2018_CA03.pdf,,No class,No class
"[508, 512, 150, 34, '11/30/17']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,508,512,150,34,11/30/17,,1900001476_2018_CA03.pdf,,No class,No class
"[1838, 512, 32, 27, '15']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1838,512,32,27,15,,1900001476_2018_CA03.pdf,,No class,No class
"[1425, 517, 89, 23, 'Terms']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,1425,517,89,23,Terms,,1900001476_2018_CA03.pdf,,No class,No class
"[180, 522, 79, 24, 'Order']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,180,522,79,24,Order,,1900001476_2018_CA03.pdf,,No class,No class
"[273, 522, 75, 27, 'Entry']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,273,522,75,27,Entry,,1900001476_2018_CA03.pdf,,No class,No class
"[362, 522, 65, 22, 'Date']",1,No class,1,1,"[1, 0, 0, 0, 0, 0, 0, 0]","['No class', 'main|||item_description||line_items', 'main|||item_total||line_items', 'main|||Item_unit_count||line_items', 'main|||item_unit_value||line_items', 'main|||product_number||line_items', 'main|||item_unit_vat_rate||line_items', 'main|||line_item_number||line_items']","[1, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",No class,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",,5e870b50a187070190061dbc,1,362,522,65,22,Date,,1900001476_2018_CA03.pdf,,No class,No class
